zone,iso_year,month,week_no,est_adult_no,est_juvenile_no,est_wetland_ha,est_river_ha,river_avg_water_temp,river_temp_spawning_state,waterbody_avg_water_temp,waterbody_temp_spawning_state,aggregation_high_no,aggregation_low_no,aggregation_switch
7,2014,12,50,114977.6,1753121.56,2973.94,161.19,20.02,Optimum,24.19,Moderate,0,82,0
7,2014,12,51,46582.78,678984.13,1112.35,161.19,20.03,Optimum,24.18,Moderate,0,82,0
7,2014,12,52,14055.75,168148.72,227.02,161.19,20.66,Optimum,24.96,Moderate,0,82,0
8,2014,12,1,33234.63,310523.24,27.08,741.92,26.34,Moderate,26.68,Moderate,0,195,0
8,2014,1,2,36055.15,367448.21,103.85,741.92,25.51,Moderate,26.21,Moderate,0,195,0
8,2014,1,3,31848.42,288874.45,14.03,741.92,29.01,Poor,28.42,Poor,0,195,0
8,2014,1,4,31980.85,290796.21,0,741.92,27.52,Moderate,27.13,Moderate,0,195,0
8,2014,1,5,30568.12,274164.75,0,741.92,28.18,Poor,27.65,Moderate,0,195,0
8,2014,2,6,31388.04,285023.15,0,741.92,28.54,Poor,27.69,Moderate,0,195,0
8,2014,2,7,32102.99,288000.46,28.29,741.92,28.12,Poor,27.24,Moderate,0,195,0
8,2014,2,8,43034.72,448421.8,36.44,741.92,24.62,Moderate,24.68,Moderate,0,195,0
8,2014,2,9,48256.2,553803.79,178.56,741.92,24.29,Moderate,24.38,Moderate,0,195,0
8,2014,3,10,41873.73,424990.4,4.84,741.92,23.84,Moderate,23.85,Moderate,0,195,0
8,2014,3,11,41695.91,421401.54,0,741.92,23.52,Moderate,23.45,Moderate,0,195,0
8,2014,3,12,44218.48,472312.93,68.66,741.92,22.24,Optimum,22.35,Optimum,0,195,0
8,2014,3,13,45475.72,497687.06,102.88,741.92,21.08,Optimum,21.29,Optimum,0,195,0
8,2014,3,14,32239.71,290443.42,0,741.92,21.84,Optimum,21.6,Optimum,0,195,0
8,2014,4,15,35101.19,342732.68,54.41,741.92,20.03,Optimum,19.77,Optimum,0,195,0
8,2014,4,16,41695.91,421401.54,0,741.92,17.94,Moderate,17.85,Moderate,0,195,0
8,2014,4,17,41695.91,421401.54,0,741.92,16.96,Moderate,17,Moderate,0,195,0
8,2014,4,18,38438.27,369045.8,0,741.92,15.79,Poor,15.86,Poor,0,195,0
8,2014,5,19,38431.45,368898.55,0,741.92,14.73,Poor,14.68,Poor,0,195,0
8,2014,5,20,38431.45,368898.55,0,741.92,14.47,Poor,14.5,Poor,0,195,0
8,2014,5,21,38431.45,368898.55,0,741.92,14.1,Poor,14.2,Poor,0,195,0
8,2014,5,22,39075.47,374410.45,19.34,741.92,12.99,Poor,13.07,Poor,0,195,0
8,2014,6,23,39410.47,386098.79,29.4,741.92,11.91,Poor,11.91,Poor,0,195,0
8,2014,6,24,39192.36,375410.8,22.85,741.92,11.53,Poor,11.62,Poor,0,195,0
8,2014,6,25,39634.25,379192.75,36.12,741.92,11.02,Poor,11.15,Poor,0,195,0
8,2014,6,26,38431.45,368898.55,0,741.92,10.94,Poor,11.11,Poor,0,195,0
8,2014,6,27,40022.86,382518.7,47.79,741.92,10.23,Poor,10.21,Poor,0,195,0
8,2014,7,28,31175.36,264682.8,52.06,741.92,10.37,Poor,10.29,Poor,0,195,0
8,2014,7,29,30651.22,260196.9,36.32,741.92,9.59,Poor,9.67,Poor,0,195,0
8,2014,7,30,31893.05,274666.25,48.99,741.92,10.27,Poor,10.33,Poor,0,195,0
8,2014,7,31,31471.14,271055.3,36.32,741.92,11.88,Poor,11.78,Poor,0,195,0
8,2014,8,32,31073.13,263807.85,48.99,741.92,10.17,Poor,10.2,Poor,0,195,0
8,2014,8,33,30140.73,255827.85,20.99,741.92,10.64,Poor,10.76,Poor,0,195,0
8,2014,8,34,27020.47,125317.8,48.99,741.92,12.15,Poor,12.22,Poor,0,195,0
8,2014,8,35,27020.47,125317.8,48.99,741.92,13.29,Poor,13.16,Poor,0,195,0
8,2014,9,36,27000.15,125143.95,48.38,741.92,13.77,Poor,13.64,Poor,0,195,0
8,2014,9,37,32420.06,171530.55,211.14,741.92,15.16,Poor,15.02,Poor,0,195,0
8,2014,9,38,26598.56,121706.85,36.32,741.92,15.04,Poor,14.96,Poor,0,195,0
8,2014,9,39,33339.64,239026.8,179.19,741.92,16.09,Moderate,16.29,Moderate,0,195,0
8,2014,9,40,29151.14,172000.79,48.99,741.92,17.81,Moderate,17.66,Moderate,0,195,0
8,2014,10,41,28312.37,155072.34,26.16,741.92,19.54,Optimum,19.23,Optimum,0,195,0
8,2014,10,42,28312.37,155072.34,26.16,741.92,18.67,Moderate,18.67,Moderate,0,195,0
8,2014,10,43,27351.25,135674.7,0,741.92,22.76,Optimum,22.32,Optimum,0,195,0
8,2014,10,44,31783.93,225136.68,120.65,741.92,23.42,Moderate,22.57,Optimum,0,195,0
8,2014,11,45,27373.66,136127.02,0.61,741.92,21.94,Optimum,22.06,Optimum,0,195,0
8,2014,11,46,27373.66,136127.02,0.61,741.92,23.99,Moderate,23.97,Moderate,0,195,0
8,2014,11,47,32239.71,290443.42,0,741.92,24.01,Moderate,24.04,Moderate,0,195,0
8,2014,11,48,32239.71,290443.42,0,741.92,24.77,Moderate,24.82,Moderate,0,195,0
8,2014,12,49,27399.01,136638.66,1.3,741.92,26.59,Moderate,26.31,Moderate,0,195,0
8,2014,12,50,27351.25,135674.7,0,741.92,26,Moderate,26,Moderate,0,195,0
8,2014,12,51,27351.25,135674.7,0,741.92,26.29,Moderate,26.33,Moderate,0,195,0
8,2014,12,52,30306.99,195328.39,80.45,741.92,26.38,Moderate,26.53,Moderate,0,195,0
1,2015,12,1,33517.08,402867.49,0,936.22,22.06,Optimum,24.1,Moderate,0,140,0
1,2015,1,2,32705.55,389279.02,0,936.22,23.61,Moderate,25.42,Moderate,0,140,0
1,2015,1,3,33517.08,402867.49,0,936.22,21.53,Optimum,23.6,Moderate,0,140,0
1,2015,1,4,33375.26,391658.74,0,936.22,22.48,Optimum,24.23,Moderate,0,140,0
1,2015,1,5,33517.08,402867.49,0,936.22,20.81,Optimum,23.27,Moderate,0,140,0
1,2015,2,6,33924.57,399496.57,0,936.22,21.13,Optimum,23.14,Moderate,0,140,0
1,2015,2,7,33279.33,390724.42,0,936.22,23.2,Moderate,25.23,Moderate,0,140,0
1,2015,2,8,26147.93,271812.85,0,936.22,23.33,Moderate,25.32,Moderate,0,140,0
1,2015,2,9,26147.93,271812.85,0,936.22,23.4,Moderate,25.68,Moderate,0,140,0
1,2015,3,10,26817.64,274192.57,0,936.22,21.54,Optimum,24,Moderate,0,140,0
1,2015,3,11,26037.14,261153.82,0,936.22,20.77,Optimum,22.58,Optimum,0,140,0
1,2015,3,12,25541.79,255723.09,0,936.22,20.79,Optimum,22.69,Optimum,0,140,0
1,2015,3,13,24679.94,242371.09,0,936.22,18.3,Moderate,20.44,Optimum,0,140,0
1,2015,3,14,26430.31,266930.49,2.94,936.22,18.42,Moderate,19.84,Optimum,0,140,0
1,2015,4,15,26745.75,252051.38,0,936.22,15.6,Poor,17.16,Moderate,0,140,0
1,2015,4,16,26832.37,273836.21,0,936.22,17.46,Moderate,18.33,Moderate,0,140,0
1,2015,4,17,26474.25,246777.23,0,936.22,14.76,Poor,15.87,Poor,0,140,0
1,2015,4,18,25819.27,244175.67,0,936.22,13.8,Poor,14.63,Poor,0,140,0
1,2015,5,19,25819.27,244175.67,0,936.22,13.71,Poor,14.76,Poor,0,140,0
1,2015,5,20,24754.81,231465.93,4.14,936.22,11.49,Poor,12.73,Poor,0,140,0
1,2015,5,21,25819.27,244175.67,0,936.22,11.8,Poor,12.48,Poor,0,140,0
1,2015,5,22,25819.27,244175.67,0,936.22,10.65,Poor,11.54,Poor,0,140,0
1,2015,6,23,25424.88,244175.67,0,936.22,8.08,Poor,8.94,Poor,0,140,0
1,2015,6,24,25819.27,244175.67,0,936.22,9.68,Poor,9.8,Poor,0,140,0
1,2015,6,25,25819.27,244175.67,0,936.22,10.44,Poor,10.71,Poor,0,140,0
1,2015,6,26,25983.96,260421.02,0,936.22,9.4,Poor,9.81,Poor,0,140,0
1,2015,6,27,21853.31,251589,0,936.22,7.13,Poor,7.55,Poor,0,140,0
1,2015,7,28,23927.97,251810.84,0,936.22,7.27,Poor,7.38,Poor,0,140,0
1,2015,7,29,39924.78,410232.26,156.5,936.22,8.75,Poor,9.18,Poor,0,140,0
1,2015,7,30,65565.74,618400.1,957.11,936.22,9.5,Poor,9.9,Poor,0,140,0
1,2015,7,31,58725.78,515529.24,829.36,936.22,9.26,Poor,9.76,Poor,0,140,0
1,2015,8,32,34267.1,321328.44,212.7,936.22,8.7,Poor,9.42,Poor,0,140,0
1,2015,8,33,27207.04,270616.09,0,936.22,9.35,Poor,9.89,Poor,0,140,0
1,2015,8,34,27192.31,270837.93,0,936.22,9.96,Poor,10.41,Poor,0,140,0
1,2015,8,35,86539.03,1188849.99,1512.86,936.22,11.71,Poor,12.36,Poor,0,140,0
1,2015,8,36,73640.07,979661.12,1165.95,936.22,11.56,Poor,12.31,Poor,0,140,0
1,2015,9,37,60671.19,544191.87,791.21,936.22,12.06,Poor,12.95,Poor,0,140,0
1,2015,9,38,37454.78,341396.29,307.74,936.22,12.76,Poor,13.68,Poor,0,140,0
1,2015,9,39,31196.14,312365,86.16,936.22,12.27,Poor,13.3,Poor,0,140,0
1,2015,9,40,36886.53,386665.35,85.12,936.22,14.35,Poor,15.28,Poor,0,140,0
1,2015,10,41,35277.91,430579.79,0,936.22,17.58,Moderate,18.52,Moderate,0,140,0
1,2015,10,42,34699.95,419940.25,0,936.22,18.33,Moderate,19.42,Optimum,0,140,0
1,2015,10,43,34699.95,419940.25,0,936.22,19.05,Optimum,20.36,Optimum,0,140,0
1,2015,10,44,33791.9,414147.64,0,936.22,18.42,Moderate,20.17,Optimum,0,140,0
1,2015,11,45,28302.28,330655.08,0,936.22,19.87,Optimum,21.22,Optimum,0,140,0
1,2015,11,46,36187.13,459987.49,6.17,936.22,19.47,Optimum,21.06,Optimum,0,140,0
1,2015,11,47,34859.9,448121.25,0,936.22,20.8,Optimum,22.23,Optimum,0,140,0
1,2015,11,48,34342.99,410241.84,0,936.22,19.59,Optimum,21.47,Optimum,0,140,0
1,2015,11,49,32559.56,387890.52,0,936.22,20.36,Optimum,22.14,Optimum,0,140,0
1,2015,12,50,32559.56,387890.52,0,936.22,22.2,Optimum,23.9,Moderate,0,140,0
1,2015,12,51,34167.79,412297.84,2.76,936.22,22.28,Optimum,24.06,Moderate,0,140,0
1,2015,12,52,34066.39,410705.32,0,936.22,21.83,Optimum,23.96,Moderate,0,140,0
1,2015,12,53,33571.04,405274.59,,936.22,21.98,Optimum,23.87,Moderate,0,140,0
2,2015,12,1,114521.84,1159293.21,5.86,2116.73,25.64,Moderate,25.97,Moderate,0,504,0
2,2015,1,2,120689.63,1278525.36,117.38,2116.73,26.22,Moderate,26.45,Moderate,0,504,0
2,2015,1,3,117538.68,1214276.7,27.71,2116.73,25.14,Moderate,25.49,Moderate,0,504,0
2,2015,1,4,121193.87,1265450.01,43.5,2116.73,25.64,Moderate,25.88,Moderate,0,504,0
2,2015,1,5,117301.13,1189856.54,26.65,2116.73,24.66,Moderate,25.06,Moderate,0,504,0
2,2015,2,6,109326.96,1039100.5,19.53,2116.73,24.9,Moderate,25.2,Moderate,0,504,0
2,2015,2,7,106598.17,1005815.88,29.72,2116.73,25.97,Moderate,26.28,Moderate,0,504,0
2,2015,2,8,103900.22,955915.13,17.52,2116.73,25.5,Moderate,25.83,Moderate,0,504,0
2,2015,2,9,103725.57,953993.53,17.52,2116.73,25.3,Moderate,25.65,Moderate,0,504,0
2,2015,3,10,105119.26,980784.61,50.7,2116.73,23.86,Moderate,24.31,Moderate,0,504,0
2,2015,3,11,101649.82,926910.94,11.65,2116.73,23.12,Moderate,23.48,Moderate,0,504,0
2,2015,3,12,103900.22,955915.13,17.52,2116.73,23.02,Moderate,23.43,Moderate,0,504,0
2,2015,3,13,106983.01,994785.75,17.73,2116.73,20.71,Optimum,21.17,Optimum,0,504,0
2,2015,3,14,103614.24,937113.46,10.05,2116.73,20.54,Optimum,20.72,Optimum,1,503,1
2,2015,4,15,103460.3,932485.41,5.86,2116.73,18.17,Moderate,18.55,Moderate,0,504,0
2,2015,4,16,107126.57,997533.86,21.68,2116.73,18.82,Moderate,19.04,Optimum,0,504,0
2,2015,4,17,103238.48,936414.91,0,2116.73,16.4,Moderate,16.71,Moderate,0,504,0
2,2015,4,18,100843.95,893149.49,17.52,2116.73,15.4,Poor,15.64,Poor,0,504,0
2,2015,5,19,96820.69,815133.6,11.65,2116.73,15.12,Poor,15.4,Poor,0,504,0
2,2015,5,20,92210.34,783852.1,11.65,2116.73,13.55,Poor,13.85,Poor,0,504,0
2,2015,5,21,92405.81,785202.2,17.52,2116.73,13.44,Poor,13.64,Poor,0,504,0
2,2015,5,22,92345.21,785006.35,15.7,2116.73,12.63,Poor,12.84,Poor,0,504,0
2,2015,6,23,92273.61,784393.6,13.55,2116.73,10.43,Poor,10.75,Poor,0,504,0
2,2015,6,24,92017.53,782520.4,5.86,2116.73,11.15,Poor,11.25,Poor,0,504,0
2,2015,6,25,104629.06,937744.1,13.55,2116.73,11.68,Poor,11.79,Poor,0,504,0
2,2015,6,26,94745.76,813566.7,0,2116.73,10.67,Poor,10.8,Poor,0,504,0
2,2015,6,27,91822.39,781172.6,0,2116.73,8.52,Poor,8.73,Poor,0,504,0
2,2015,7,28,92211.82,783868.5,11.65,2116.73,9.12,Poor,9.21,Poor,0,504,0
2,2015,7,29,109743.35,995923.65,54.99,2116.73,9.22,Poor,9.42,Poor,0,504,0
2,2015,7,30,113901.16,1058878.2,15.28,2116.73,10.1,Poor,10.18,Poor,0,504,0
2,2015,7,31,112246.79,1035359.6,0,2116.73,10.36,Poor,10.45,Poor,0,504,0
2,2015,8,32,107293.58,972322.4,0,2116.73,10.42,Poor,10.56,Poor,0,504,0
2,2015,8,33,96035.33,826297.55,17.52,2116.73,10.83,Poor,10.96,Poor,0,504,0
2,2015,8,34,94747.24,813583.1,0,2116.73,11.42,Poor,11.55,Poor,0,504,0
2,2015,8,35,111485.36,1025166.45,13.37,2116.73,12.55,Poor,12.65,Poor,0,504,0
2,2015,8,36,120625.95,1140904.7,14.09,2116.73,12.78,Poor,12.85,Poor,0,504,0
2,2015,9,37,119990.92,1131318.45,17.52,2116.73,13.59,Poor,13.7,Poor,0,504,0
2,2015,9,38,114025.53,1076859.42,7.87,2116.73,14.54,Poor,14.75,Poor,0,504,0
2,2015,9,39,95946.5,830924.8,17.52,2116.73,14.34,Poor,14.7,Poor,0,504,0
2,2015,9,40,108654.13,1004282.95,27.71,2116.73,16.1,Moderate,16.37,Moderate,0,504,0
2,2015,10,41,106268.7,1000736.75,20.03,2116.73,19.44,Optimum,19.67,Optimum,0,504,0
2,2015,10,42,105606.65,990256.96,2.01,2116.73,20.22,Optimum,20.43,Optimum,0,504,0
2,2015,10,43,106052.31,998287.4,14.14,2116.73,20.63,Optimum,20.96,Optimum,0,504,0
2,2015,10,44,107867.51,1036329.75,95.71,2116.73,20.92,Optimum,21.21,Optimum,3,501,1
2,2015,11,45,101318.7,908435.56,31.31,2116.73,21.62,Optimum,21.88,Optimum,0,504,0
2,2015,11,46,106818.33,1009663.13,34.99,2116.73,22.16,Optimum,22.45,Optimum,0,504,0
2,2015,11,47,109513.92,1061430.68,27.67,2116.73,23.24,Moderate,23.48,Moderate,0,504,0
2,2015,11,48,109325.4,1039080.9,19.53,2116.73,22.86,Optimum,23.19,Moderate,0,504,0
2,2015,11,49,108824.73,1031212.91,5.86,2116.73,23.78,Moderate,24.06,Moderate,0,504,0
2,2015,12,50,108824.73,1031212.91,5.86,2116.73,25.13,Moderate,25.39,Moderate,0,504,0
2,2015,12,51,110583.06,1065438.8,1.87,2116.73,25.63,Moderate,25.9,Moderate,0,504,0
2,2015,12,52,110630.45,1079827.32,22.4,2116.73,25.27,Moderate,25.62,Moderate,0,504,0
2,2015,12,53,111573.95,1084199.59,,2116.73,25.53,Moderate,25.84,Moderate,0,504,0
3,2015,12,1,37510.07,879836.92,1020.96,,25.97,Moderate,25.96,Moderate,0,8,0
3,2015,1,2,25041.98,503814.04,681.6,,27.45,Moderate,27.45,Moderate,0,8,0
3,2015,1,3,37683.85,883926.01,1025.69,,25.39,Moderate,25.44,Moderate,0,8,0
3,2015,1,4,40205.31,936698.77,1094.32,,26.56,Moderate,26.4,Moderate,0,8,0
3,2015,1,5,31036.85,624414.73,844.77,,25.13,Moderate,25.14,Moderate,0,8,0
3,2015,2,6,37603.02,878528.11,1023.49,,25.31,Moderate,25.25,Moderate,0,8,0
3,2015,2,7,34166.73,792372.8,929.96,,27.06,Moderate,27.1,Moderate,0,8,0
3,2015,2,8,34309.28,804521.68,933.84,,27.34,Moderate,27.4,Moderate,0,8,0
3,2015,2,9,31364.1,578876.34,939.62,,27.28,Moderate,27.39,Moderate,0,8,0
3,2015,3,10,34315.89,807460.29,934.02,,25.61,Moderate,25.77,Moderate,0,8,0
3,2015,3,11,33448.1,780793.43,910.4,,24.31,Moderate,24.41,Moderate,0,8,0
3,2015,3,12,35285.1,824018.43,960.4,,23.19,Moderate,23.42,Moderate,0,8,0
3,2015,3,13,33675.88,786153.33,916.6,,22.08,Optimum,22.24,Optimum,0,8,0
3,2015,3,14,3120.33,62975.6,84.93,,21.07,Optimum,21.17,Optimum,0,8,0
3,2015,4,15,34774.78,818257.9,946.51,,19.76,Optimum,19.79,Optimum,0,8,0
3,2015,4,16,29223.36,589796.52,795.41,,19.71,Optimum,19.76,Optimum,0,8,0
3,2015,4,17,33993.32,799869.98,925.24,,17.06,Moderate,17.22,Moderate,0,8,0
3,2015,4,18,33638.77,788744.56,915.59,,16.53,Moderate,16.55,Moderate,0,8,0
3,2015,5,19,29753.89,598911.42,809.85,,16.01,Moderate,16.05,Moderate,0,8,0
3,2015,5,20,26332.3,224834.2,790.76,,14.09,Poor,14.17,Poor,0,8,0
3,2015,5,21,27313.66,233233.15,820.23,,13.93,Poor,13.97,Poor,0,8,0
3,2015,5,22,0,0,0,,13.5,Poor,13.5,Poor,0,8,0
3,2015,6,23,30183.45,550845.46,906.41,,12.01,Poor,11.97,Poor,0,8,0
3,2015,6,24,24113.53,206377.05,724.13,,11.25,Poor,11.27,Poor,0,8,0
3,2015,6,25,27493.48,235304.55,825.63,,11.58,Poor,11.57,Poor,0,8,0
3,2015,6,26,15568.42,133243.2,467.52,,11.31,Poor,11.27,Poor,0,8,0
3,2015,6,27,24854.79,212721.15,746.39,,9.89,Poor,9.79,Poor,0,8,0
3,2015,7,28,20903.74,178905.9,627.74,,9.28,Poor,9.23,Poor,0,8,0
3,2015,7,29,26377.6,225091.45,792.12,,8.64,Poor,8.73,Poor,0,8,0
3,2015,7,30,29696.27,546482.1,891.78,,9.02,Poor,9.12,Poor,0,8,0
3,2015,7,31,25419.22,217551.9,763.34,,9.56,Poor,9.62,Poor,0,8,0
3,2015,8,32,23943.37,204920.7,719.02,,9.79,Poor,9.84,Poor,0,8,0
3,2015,8,33,29050.59,248055.85,872.39,,10.29,Poor,10.29,Poor,0,8,0
3,2015,8,34,758.91,6495.15,22.79,,11.36,Poor,11.3,Poor,0,8,0
3,2015,8,35,27198.11,232776.6,816.76,,12.87,Poor,12.76,Poor,0,8,0
3,2015,8,36,29035.6,247970.5,871.94,,12.88,Poor,12.77,Poor,0,8,0
3,2015,9,37,30966,573754.47,929.91,,14.11,Poor,13.93,Poor,0,8,0
3,2015,9,38,33446.01,617451.18,1002.14,,16.68,Moderate,16.42,Moderate,0,8,0
3,2015,9,39,33220.75,611742.81,997.62,,15.76,Poor,15.59,Poor,0,8,0
3,2015,9,40,32712.25,605105.75,981.35,,18.95,Moderate,18.55,Moderate,0,8,0
3,2015,10,41,37044.21,865410.69,1008.28,,20.97,Optimum,20.83,Optimum,0,8,0
3,2015,10,42,42350.56,986722.67,1152.71,,22.59,Optimum,22.44,Optimum,0,8,0
3,2015,10,43,39558.32,920160.66,1076.71,,22.89,Optimum,22.82,Optimum,0,8,0
3,2015,10,44,37834.48,878675.83,1029.79,,22.25,Optimum,22.21,Optimum,0,8,0
3,2015,11,45,38389.99,900510.07,1044.91,,23.65,Moderate,23.5,Moderate,0,8,0
3,2015,11,46,42612.53,983445.06,1159.84,,24.21,Moderate,24.04,Moderate,0,8,0
3,2015,11,47,37149.28,869021.66,1011.14,,24.7,Moderate,24.58,Moderate,0,8,0
3,2015,11,48,38881.21,908635.69,1058.28,,24.15,Moderate,24.05,Moderate,0,8,0
3,2015,11,49,36935.46,867552.39,1005.32,,23.85,Moderate,23.78,Moderate,0,8,0
3,2015,12,50,39157.12,921375.46,1065.79,,24.96,Moderate,24.98,Moderate,0,8,0
3,2015,12,51,34494.08,805374.12,938.87,,25.42,Moderate,25.49,Moderate,0,8,0
3,2015,12,52,40965.1,954122.38,1115,,25.06,Moderate,25.23,Moderate,0,8,0
3,2015,12,53,0,0,,,25.35,Moderate,25.37,Moderate,0,8,0
4,2015,12,1,68964.77,552795.46,39.15,1459.76,26.12,Moderate,25.64,Moderate,0,241,0
4,2015,1,2,66287.81,499106.58,0,1459.76,27.97,Moderate,27.99,Moderate,0,241,0
4,2015,1,3,71536.21,649466.1,0,1459.76,25.72,Moderate,25.22,Moderate,0,241,0
4,2015,1,4,70371.18,584891.44,0,1459.76,26.41,Moderate,25.97,Moderate,0,241,0
4,2015,1,5,70857.58,588230.49,28.6,1459.76,25.32,Moderate,24.79,Moderate,0,241,0
4,2015,2,6,69806.82,567023.59,0,1459.76,25.6,Moderate,25.01,Moderate,0,241,0
4,2015,2,7,68207.04,547119.3,0,1459.76,27.11,Moderate,27.11,Moderate,0,241,0
4,2015,2,8,67429.91,523765.73,0,1459.76,26.76,Moderate,26.97,Moderate,0,241,0
4,2015,2,9,67429.91,523765.73,0,1459.76,26.3,Moderate,26.43,Moderate,0,241,0
4,2015,3,10,69806.82,567023.59,0,1459.76,24,Moderate,23.77,Moderate,0,241,0
4,2015,3,11,67526.4,523765.73,0,1459.76,22.95,Optimum,22.6,Optimum,0,241,0
4,2015,3,12,67526.4,523765.73,0,1459.76,23.13,Moderate,22.89,Optimum,0,241,0
4,2015,3,13,67320.51,520921.77,0,1459.76,20.91,Optimum,20.56,Optimum,0,241,0
4,2015,3,14,67526.4,523765.73,0,1459.76,20.28,Optimum,19.93,Optimum,0,241,0
4,2015,4,15,67792.77,529141.61,7.25,1459.76,18.05,Moderate,17.58,Moderate,0,241,0
4,2015,4,16,69321.53,587232.76,75.58,1459.76,19.34,Optimum,19.12,Optimum,1,240,1
4,2015,4,17,63931.49,477172.98,8.94,1459.76,16.46,Moderate,16.03,Moderate,0,241,0
4,2015,4,18,68260.63,585693.42,0,1459.76,15.43,Poor,15.05,Poor,0,241,0
4,2015,5,19,71691.88,632619.43,0,1459.76,15.08,Poor,14.75,Poor,0,241,0
4,2015,5,20,70592.79,602836.18,0,1459.76,13.72,Poor,13.47,Poor,0,241,0
4,2015,5,21,70592.79,602836.18,0,1459.76,13.55,Poor,13.25,Poor,0,241,0
4,2015,5,22,70592.79,602836.18,0,1459.76,13.13,Poor,12.86,Poor,0,241,0
4,2015,6,23,73764.2,665151.37,75.89,1459.76,10.89,Poor,10.74,Poor,0,241,0
4,2015,6,24,70592.79,602836.18,0,1459.76,11.21,Poor,11.07,Poor,0,241,0
4,2015,6,25,74503.52,663540.78,31.03,1459.76,11.73,Poor,11.4,Poor,0,241,0
4,2015,6,26,79626.72,727961.31,184.88,1459.76,10.48,Poor,10.21,Poor,0,241,0
4,2015,6,27,61737.31,480499.13,0,1459.76,8.57,Poor,8.3,Poor,0,241,0
4,2015,7,28,62275.11,444706.66,96.63,1459.76,9.38,Poor,9.1,Poor,0,241,0
4,2015,7,29,61974.12,424342.23,20.53,1459.76,9.32,Poor,9.04,Poor,0,241,0
4,2015,7,30,62110.55,433745.78,4.28,1459.76,9.9,Poor,9.65,Poor,0,241,0
4,2015,7,31,61968.03,432525.98,0,1459.76,10.06,Poor,9.76,Poor,0,241,0
4,2015,8,32,61968.03,432525.98,0,1459.76,10.5,Poor,10.15,Poor,0,241,0
4,2015,8,33,61968.03,432525.98,0,1459.76,11.13,Poor,10.79,Poor,0,241,0
4,2015,8,34,65455.88,466400.72,104.74,1459.76,11.86,Poor,11.52,Poor,0,241,0
4,2015,8,35,64316.39,463086.03,3.46,1459.76,12.67,Poor,12.37,Poor,0,241,0
4,2015,8,36,62770.46,460504.18,3.46,1459.76,12.63,Poor,11.94,Poor,0,241,0
4,2015,9,37,76867.55,700383.57,0,1459.76,14.07,Poor,13.62,Poor,0,241,0
4,2015,9,38,78951.14,728334.72,62.57,1459.76,15.38,Poor,15.18,Poor,0,241,0
4,2015,9,39,82920.6,851072.01,99.33,1459.76,15.56,Poor,15.08,Poor,0,241,0
4,2015,9,40,73584.28,658417.42,78.24,1459.76,16.95,Moderate,16.62,Moderate,0,241,0
4,2015,10,41,70517,579598.28,19.33,1459.76,19.67,Optimum,19.8,Optimum,0,241,0
4,2015,10,42,74200.18,636113.37,119.58,1459.76,20.47,Optimum,20.52,Optimum,0,241,0
4,2015,10,43,73473.5,622315.22,161.87,1459.76,20.99,Optimum,20.97,Optimum,0,241,0
4,2015,10,44,68851.61,550511.64,36.07,1459.76,21.53,Optimum,21.41,Optimum,0,241,0
4,2015,11,45,70064.85,581582.76,47.94,1459.76,22.25,Optimum,22.16,Optimum,0,241,0
4,2015,11,46,70251.37,575995.74,12.1,1459.76,22.79,Optimum,22.6,Optimum,0,241,0
4,2015,11,47,67843.83,530172.29,8.64,1459.76,24.32,Moderate,24.26,Moderate,0,241,0
4,2015,11,48,69698.45,604682.55,0,1459.76,23.31,Moderate,22.83,Optimum,0,241,0
4,2015,11,49,68566.76,544520.24,22.67,1459.76,23.94,Moderate,23.18,Moderate,0,241,0
4,2015,12,50,70731.93,588571.54,25.18,1459.76,25.84,Moderate,25.61,Moderate,0,241,0
4,2015,12,51,71204.08,601701.25,22.67,1459.76,26.75,Moderate,26.58,Moderate,0,241,0
4,2015,12,52,74959.53,708121.18,52.26,1459.76,26.49,Moderate,26.38,Moderate,0,241,0
4,2015,12,53,69806.82,567023.59,,1459.76,26.26,Moderate,25.93,Moderate,0,241,0
5,2015,12,1,57362.59,989220.24,1529.42,435.09,23.28,Moderate,22.68,Optimum,0,16,0
5,2015,1,2,38381.25,660324.47,959.41,435.09,24.83,Moderate,24.46,Moderate,0,16,0
5,2015,1,3,57603.68,993397.72,1536.66,435.09,23.46,Moderate,22.72,Optimum,0,16,0
5,2015,1,4,52285.34,901245.05,1376.95,435.09,23.36,Moderate,22.88,Optimum,0,16,0
5,2015,1,5,56289.1,970862.81,1504.08,435.09,21.54,Optimum,21.42,Optimum,0,16,0
5,2015,2,6,56835.86,998890.23,1571.88,435.09,21.11,Optimum,21.11,Optimum,0,16,0
5,2015,2,7,49826.21,865631.75,1361.56,435.09,23.56,Moderate,23.09,Moderate,0,16,0
5,2015,2,8,50804.32,893805.33,1422.02,435.09,23.72,Moderate,23.3,Moderate,0,16,0
5,2015,2,9,50458.6,851637.4,1383.31,435.09,23.85,Moderate,23.45,Moderate,0,16,0
5,2015,3,10,53504.89,904421.36,1474.79,435.09,22.26,Optimum,22.07,Optimum,0,16,0
5,2015,3,11,58541.51,991692.61,1626.04,435.09,21.63,Optimum,21.42,Optimum,0,16,0
5,2015,3,12,57182.21,968139.47,1585.22,435.09,20.82,Optimum,20.54,Optimum,0,16,0
5,2015,3,13,57639.42,976061.68,1598.95,435.09,19.07,Optimum,19.15,Optimum,0,16,0
